file,contract,ground truth,vul_type
40341,ThroneRulesMixin,0,reentrancy
40341,World,0,reentrancy
40342,AmIOnTheFork,0,reentrancy
40342,Ethsplit,0,reentrancy
40343,CarefulSenderMixin,0,reentrancy
40343,ExposedInternalsForTesting,0,reentrancy
40343,FundsHolderMixin,0,reentrancy
40343,Kingdom,0,reentrancy
40343,KingdomFactory,0,reentrancy
40343,MoneyRounderMixin,0,reentrancy
40343,NameableMixin,0,reentrancy
40343,ReentryProtectorMixin,0,reentrancy
40343,ThroneRulesMixin,0,reentrancy
40343,World,0,reentrancy
40344,CarefulSenderMixin,0,reentrancy
40344,ExposedInternalsForTesting,0,reentrancy
40344,FundsHolderMixin,0,reentrancy
40344,Kingdom,0,reentrancy
40344,KingdomFactory,0,reentrancy
40344,MoneyRounderMixin,0,reentrancy
40344,NameableMixin,0,reentrancy
40344,ReentryProtectorMixin,0,reentrancy
40344,ThroneRulesMixin,0,reentrancy
40344,World,0,reentrancy
40353,DaoAccount,0,reentrancy
40353,DaoChallenge,0,reentrancy
40357,AmIOnTheFork,0,reentrancy
40357,SellETCSafely,0,reentrancy
40362,AmIOnTheFork,0,reentrancy
40362,SellETCSafely,0,reentrancy
40366,BranchSender,0,reentrancy
40366,BranchWallet,0,reentrancy
40366,TriWallet,0,reentrancy
40367,Ambi,0,reentrancy
40367,AmbiEnabled,0,reentrancy
40367,Asset,0,reentrancy
40367,EtherTreasuryInterface,0,reentrancy
40367,HayekGold,0,reentrancy
40367,MultiAsset,0,reentrancy
40367,Safe,0,reentrancy
40388,DaoChallenge,0,reentrancy
40392,chal2sweep,0,reentrancy
40393,Dice,0,reentrancy
40393,OraclizeAddrResolverI,0,reentrancy
40393,OraclizeI,0,reentrancy
40393,usingOraclize,0,reentrancy
40394,Dice,0,reentrancy
40394,OraclizeAddrResolverI,0,reentrancy
40394,OraclizeI,0,reentrancy
40394,usingOraclize,0,reentrancy
40396,Dice,0,reentrancy
40396,OraclizeAddrResolverI,0,reentrancy
40396,OraclizeI,0,reentrancy
40396,usingOraclize,0,reentrancy
40398,Dice,0,reentrancy
40398,OraclizeAddrResolverI,0,reentrancy
40398,OraclizeI,0,reentrancy
40398,usingOraclize,0,reentrancy
40399,Dice,0,reentrancy
40399,OraclizeAddrResolverI,0,reentrancy
40399,OraclizeI,0,reentrancy
40399,usingOraclize,0,reentrancy
40400,Dice,0,reentrancy
40400,OraclizeAddrResolverI,0,reentrancy
40400,OraclizeI,0,reentrancy
40400,usingOraclize,0,reentrancy
40401,Dice,0,reentrancy
40401,OraclizeAddrResolverI,0,reentrancy
40401,OraclizeI,0,reentrancy
40401,usingOraclize,0,reentrancy
40404,Dice,0,reentrancy
40404,OraclizeAddrResolverI,0,reentrancy
40404,OraclizeI,0,reentrancy
40404,usingOraclize,0,reentrancy
40405,Dice,0,reentrancy
40405,OraclizeAddrResolverI,0,reentrancy
40405,OraclizeI,0,reentrancy
40405,usingOraclize,0,reentrancy
40406,Dice,0,reentrancy
40406,OraclizeAddrResolverI,0,reentrancy
40406,OraclizeI,0,reentrancy
40406,usingOraclize,0,reentrancy
40407,Dice,0,reentrancy
40407,OraclizeAddrResolverI,0,reentrancy
40407,OraclizeI,0,reentrancy
40407,usingOraclize,0,reentrancy
40408,Dice,0,reentrancy
40408,OraclizeAddrResolverI,0,reentrancy
40408,OraclizeI,0,reentrancy
40408,usingOraclize,0,reentrancy
40413,DaoChallenge,0,reentrancy
40425,MyEtherBank,0,reentrancy
40458,Dice,0,reentrancy
40458,OraclizeAddrResolverI,0,reentrancy
40458,OraclizeI,0,reentrancy
40458,usingOraclize,0,reentrancy
40459,Dice,0,reentrancy
40459,OraclizeAddrResolverI,0,reentrancy
40459,OraclizeI,0,reentrancy
40459,usingOraclize,0,reentrancy
40460,Dice,0,reentrancy
40460,OraclizeAddrResolverI,0,reentrancy
40460,OraclizeI,0,reentrancy
40460,usingOraclize,0,reentrancy
40461,Dice,0,reentrancy
40461,OraclizeAddrResolverI,0,reentrancy
40461,OraclizeI,0,reentrancy
40461,usingOraclize,0,reentrancy
40462,Dice,0,reentrancy
40462,OraclizeAddrResolverI,0,reentrancy
40462,OraclizeI,0,reentrancy
40462,usingOraclize,0,reentrancy
40469,Ambi,0,reentrancy
40469,AmbiEnabled,0,reentrancy
40469,Asset,0,reentrancy
40469,EtherTreasuryInterface,0,reentrancy
40469,MultiAsset,0,reentrancy
40469,OpenDollar,0,reentrancy
40481,ApprovalRecipient,0,reentrancy
40481,KissBTC,0,reentrancy
40481,KissBTCCallback,0,reentrancy
40481,OraclizeAddrResolverI,0,reentrancy
40481,OraclizeI,0,reentrancy
40481,Token,0,reentrancy
40481,TokenInterface,0,reentrancy
40481,usingOraclize,0,reentrancy
40482,ApprovalRecipient,0,reentrancy
40482,KissBTC,0,reentrancy
40482,KissBTCCallback,0,reentrancy
40482,OraclizeAddrResolverI,0,reentrancy
40482,OraclizeI,0,reentrancy
40482,Token,0,reentrancy
40482,TokenInterface,0,reentrancy
40482,usingOraclize,0,reentrancy
40500,DAO_Creator,0,reentrancy
40500,DAOInterface,0,reentrancy
40500,ManagedAccount,0,reentrancy
40500,ManagedAccountInterface,0,reentrancy
40500,MICRODAO,0,reentrancy
40500,Token,0,reentrancy
40500,TokenCreation,0,reentrancy
40500,TokenCreationInterface,0,reentrancy
40500,TokenInterface,0,reentrancy
40561,EthToken,0,reentrancy
40561,SafeAddSub,0,reentrancy
40561,Token,0,reentrancy
40561,tokenRecipient,0,reentrancy
40578,NanoPyramid,0,reentrancy
40589,ERC20,0,reentrancy
40589,Order,0,reentrancy
40589,owned,0,reentrancy
40591,one,0,reentrancy
40618,NanoPyramid,0,reentrancy
40732,Attacke,0,reentrancy
40732,Ban,0,reentrancy
40733,Attack,0,reentrancy
40734,Owne,0,reentrancy
40735,Owne,0,reentrancy
40736,dumbDAO,0,reentrancy
40737,EtherStore,0,reentrancy
40738,Reentrance,0,reentrancy
40739,Log,0,reentrancy
40739,Private_Bank,0,reentrancy
40740,Reentrance,0,reentrancy
40741,Reentrance,0,reentrancy
40742,Reentrance,0,reentrancy
40743,ReentranceExploit,0,reentrancy
40744,SendBalance,0,reentrancy
40745,SimpleDAO,0,reentrancy
40746,SimpleDAO,0,reentrancy
40747,SimpleDAO,0,reentrancy
40748,Victim,0,reentrancy
43012,CheckpointToken,0,reentrancy
43027,MultiSigWallet,0,reentrancy
43047,PreICOProxyBuyer,0,reentrancy
43074,KlerosGovernor,0,reentrancy
43086,Helper_PrecompileCaller,0,reentrancy
43087,Helper_SimpleProxy,0,reentrancy
43088,Helper_TestRunner,0,reentrancy
43088,Helper_TestRunner_CREATE,0,reentrancy
43136,mockOVM_GenericCrossDomainMessenger,0,reentrancy
43174,ERC1155,0,reentrancy
43307,AdminUpgradeabilityProxy,0,reentrancy
43327,CompoundHelper,0,reentrancy
43327,CompoundResolver,0,reentrancy
43327,CompoundSave,0,reentrancy
43327,DSMath,0,reentrancy
43327,Helpers,0,reentrancy
43327,InstaCompSaveUsdc,0,reentrancy
43413,Controlled,0,reentrancy
43413,Owned,0,reentrancy
43413,SMT,0,reentrancy
43413,Token,0,reentrancy
43422,ERC20Token,0,reentrancy
43422,Token,0,reentrancy
43465,HashnodeTestCoin,0,reentrancy
43465,Token,0,reentrancy
43473,HumanStandardToken,0,reentrancy
43473,StandardToken,0,reentrancy
43473,Toke,0,reentrancy
43502,CoinTroops,0,reentrancy
43502,Token,0,reentrancy
43556,Bittelux,0,reentrancy
43556,Token,0,reentrancy
43557,ChuCunLingAIGO,0,reentrancy
43557,Token,0,reentrancy
43585,CAST,0,reentrancy
43585,Token,0,reentrancy
43746,AbstractPaymentEscrow,0,reentrancy
43746,AbstractSingularDTVFund,0,reentrancy
43746,AbstractSingularDTVToken,0,reentrancy
43746,Ownable,0,reentrancy
43746,SingularDTVFund,0,reentrancy
43746,SingularDTVLaunch,0,reentrancy
43746,SingularDTVToken,0,reentrancy
43746,StandardToken,0,reentrancy
43746,Token,0,reentrancy
43746,TokitDeployer,0,reentrancy
43746,TokitRegistry,0,reentrancy
43775,LuckyEthereumLotteryToken,0,reentrancy
43775,Token,0,reentrancy
43786,CJXToken,0,reentrancy
43786,ERC20,0,reentrancy
43786,Token,0,reentrancy
43810,owned,0,reentrancy
43810,TokenERC20,0,reentrancy
43810,Tradesman,0,reentrancy
43887,ERC223,0,reentrancy
43887,NGToken,0,reentrancy
43896,NexxusToken,0,reentrancy
43896,Token,0,reentrancy
43909,AaveMonitor,0,reentrancy
43912,AaveMonitorV2,0,reentrancy
43948,CompoundMonitor,0,reentrancy
43980,DFSPrices,0,reentrancy
43998,ExchangeDataParser,0,reentrancy
44049,MCDMonitorV2,0,reentrancy
44065,Prices,0,reentrancy
44078,SaverExchangeCore,0,reentrancy
44085,ScpWrapper,0,reentrancy
44099,ZeroxWrapper,0,reentrancy
44153,LoanTokenLogicDai,0,reentrancy
44156,LoanTokenSettings,0,reentrancy
44184,SwapsImplKyber,0,reentrancy
44307,Callee,0,reentrancy
44307,Caller,0,reentrancy
44317,HoneyPot,0,reentrancy
44321,MultiplicatorX3,0,reentrancy
44333,Token,0,reentrancy
44335,Token,0,reentrancy
44336,Token,0,reentrancy
44338,WhaleGiveaway1,0,reentrancy
44345,Forwarder,0,reentrancy
44432,BuyToken,0,reentrancy
44432,Coffers,0,reentrancy
44432,CountContributio,0,reentrancy
44432,DiscountedBuy,0,reentrancy
44432,HeadOrTail,0,reentrancy
44432,HeadTail,0,reentrancy
44432,SimpleToke,0,reentrancy
44432,Store,0,reentrancy
44432,Token,0,reentrancy
44432,Vault,0,reentrancy
44432,VoteTwoChoice,0,reentrancy
44452,ERC20Token,0,reentrancy
44452,Token,0,reentrancy
44468,RedpacketVault,0,reentrancy
44513,Vault,0,reentrancy
44526,DMarketNFTToken,0,reentrancy
44526,ERC721,0,reentrancy
44526,MinterAccess,0,reentrancy
44533,MultiSigWallet,0,reentrancy
44533,MultiSigWalletWithDailyLimit,0,reentrancy
44545,Item,0,reentrancy
44546,Context,0,reentrancy
44546,ERC20,0,reentrancy
44546,ERC20Detailed,0,reentrancy
44546,HD,0,reentrancy
44583,GoBrrrToken,0,reentrancy
44583,Ownable,0,reentrancy
44652,RedpacketVaultV2,0,reentrancy
44669,BinaryOptionMarketManager,0,reentrancy
44673,CollateralEth,0,reentrancy
44742,Liquidations,0,reentrancy
44775,RewardsDistribution,0,reentrancy
44808,CurveYCRVVoter,0,reentrancy
44850,DAO,0,reentrancy
44850,DAO_Creator,0,reentrancy
44850,DAOInterface,0,reentrancy
44850,ManagedAccount,0,reentrancy
44850,ManagedAccountInterface,0,reentrancy
44850,Token,0,reentrancy
44850,TokenCreation,0,reentrancy
44850,TokenCreationInterface,0,reentrancy
44850,TokenInterface,0,reentrancy
44859,Log,0,reentrancy
44859,Private_Bank,0,reentrancy
44861,Reentrance,0,reentrancy
44862,ReentranceExploit,0,reentrancy
44864,HumanStandardToken,0,reentrancy
44864,StandardToken,0,reentrancy
44864,Token,0,reentrancy
44865,HumanStandardToken,0,reentrancy
44865,LedgerChannel,0,reentrancy
44865,StandardToken,0,reentrancy
44865,Token,0,reentrancy
44992,BaseModule,0,reentrancy
44994,BaseWallet,0,reentrancy
44995,BaseWallet,0,reentrancy
45030,FakeWallet,0,reentrancy
45032,GuardianManager,0,reentrancy
45052,KyberNetworkTest,0,reentrancy
45053,LegacyBaseWallet,0,reentrancy
45064,MakerV2Loan,0,reentrancy
45073,MultiSigWallet,0,reentrancy
45074,NftTransfer,0,reentrancy
45133,WalletFactory,0,reentrancy
45140,ExampleFlashSwap,0,reentrancy
1,tokenRecipient,0,integer overflow
1,DOXYCOIN,0,integer overflow
5,Token,0,integer overflow
5,RegularToken,0,integer overflow
5,UnboundedRegularToken,0,integer overflow
5,LingYanToken,0,integer overflow
7,ERC20Interface,0,integer overflow
7,ApproveAndCallFallBack,0,integer overflow
7,Owned,0,integer overflow
7,weR,0,integer overflow
9,WWW,1,integer overflow
12,Ownable,0,integer overflow
12,Pausable,0,integer overflow
12,ERC20,0,integer overflow
12,StandardToken,0,integer overflow
12,BurnableToken,0,integer overflow
12,MintableToken,0,integer overflow
12,GUCN,0,integer overflow
14,Token,0,integer overflow
14,TokenDemo,0,integer overflow
17,Ownable,0,integer overflow
17,BlockchainId,0,integer overflow
18,ERC20Basic,0,integer overflow
18,ERC20,0,integer overflow
18,BasicToken,0,integer overflow
18,StandardToken,0,integer overflow
18,ArkComChain,0,integer overflow
19,ERC20Interface,0,integer overflow
19,ApproveAndCallFallBack,0,integer overflow
19,RSUNToken,0,integer overflow
20,ERC20Basic,0,integer overflow
20,BasicToken,0,integer overflow
20,ERC20,0,integer overflow
20,StandardToken,0,integer overflow
20,WPAYReward,0,integer overflow
21,ERC20Basic,0,integer overflow
21,BasicToken,0,integer overflow
21,ERC20,0,integer overflow
21,StandardToken,0,integer overflow
21,WPAYCoin,0,integer overflow
22,ERC20Basic,0,integer overflow
22,BasicToken,0,integer overflow
22,ERC20,0,integer overflow
22,StandardToken,0,integer overflow
22,XinCoin,0,integer overflow
30,SafeMath,0,integer overflow
30,ERC20Interface,0,integer overflow
30,ApproveAndCallFallBack,0,integer overflow
30,Owned,0,integer overflow
30,Bitdepositary,0,integer overflow
33,AbcdEfg,1,integer overflow
34,owned,0,integer overflow
34,TokenERC20,0,integer overflow
34,GlobalGoldCashToken,1,integer overflow
35,BEECASHBACKHOME,1,integer overflow
45,Ownable,0,integer overflow
45,PricingStrategy,0,integer overflow
45,FlatPricingExt,0,integer overflow
47,batchTransfer,0,integer overflow
49,Ownable,0,integer overflow
49,ERC20Basic,0,integer overflow
49,ERC20,0,integer overflow
49,Airdrop,0,integer overflow
52,Ownable,0,integer overflow
52,ERC20Interface,0,integer overflow
52,IPTGlobal,0,integer overflow
54,batchTransfer,0,integer overflow
56,batchTransfer,0,integer overflow
59,SafeMath,0,integer overflow
59,ERC20Interface,0,integer overflow
59,ApproveAndCallFallBack,0,integer overflow
59,Owned,0,integer overflow
59,Roto2coin,0,integer overflow
61,Owned,0,integer overflow
61,ERC20Interface,0,integer overflow
61,Aeroneum,0,integer overflow
63,ERC20Interface,0,integer overflow
63,EthVerifyCore,0,integer overflow
63,ApproveAndCallFallBack,0,integer overflow
63,VerifyToken,0,integer overflow
77,EthVerifyCore,0,integer overflow
77,BlocktekUniversity,0,integer overflow
79,Ownable,0,integer overflow
79,ERCInterface,0,integer overflow
79,DappleAirdrops,0,integer overflow
86,ERC20Basic,0,integer overflow
86,ERC20,0,integer overflow
86,BasicToken,0,integer overflow
86,BurnableToken,0,integer overflow
86,StandardToken,0,integer overflow
86,BitFast,0,integer overflow
87,ERC20Basic,0,integer overflow
87,BasicToken,0,integer overflow
87,ERC20,0,integer overflow
87,StandardToken,0,integer overflow
87,BurnableToken,0,integer overflow
87,FarashaCoin,0,integer overflow
91,OraclizeI,0,integer overflow
91,OraclizeAddrResolverI,0,integer overflow
91,usingOraclize,0,integer overflow
91,Moon,0,integer overflow
92,Ownable,0,integer overflow
92,ERC20Basic,0,integer overflow
92,BasicToken,0,integer overflow
92,ERC20,0,integer overflow
92,AdvanceToken,0,integer overflow
92,CRYPTOLANCERSToken,0,integer overflow
93,ERC20,0,integer overflow
93,Extent,0,integer overflow
95,ERC20,0,integer overflow
95,StandardToken,0,integer overflow
95,BurnableToken,0,integer overflow
95,Ownable,0,integer overflow
95,Pausable,0,integer overflow
95,PausableToken,0,integer overflow
95,KWATT_Token,0,integer overflow
107,TokenERC20,0,integer overflow
113,AppCoins,0,integer overflow
113,AppCoinsIABInterface,0,integer overflow
113,AppCoinsIAB,0,integer overflow
117,SafeMath,0,integer overflow
117,Token,0,integer overflow
117,StandardToken,0,integer overflow
117,ExShellToken,1,integer overflow
118,SafeMath,0,integer overflow
118,Token,0,integer overflow
118,StandardToken,0,integer overflow
118,ExShellStock,1,integer overflow
120,SafeMath,0,integer overflow
120,ERC20Interface,0,integer overflow
120,ApproveAndCallFallBack,0,integer overflow
120,Owned,0,integer overflow
120,ZEXCoin,0,integer overflow
121,SafeMath,0,integer overflow
121,ERC20Interface,0,integer overflow
121,ERC20,0,integer overflow
121,owned,0,integer overflow
121,AdvanceToken,0,integer overflow
126,EIP20Interface,0,integer overflow
126,TestCoin,1,integer overflow
128,Ownable,0,integer overflow
128,Pausable,0,integer overflow
128,ERC20,0,integer overflow
128,StandardToken,0,integer overflow
128,BurnableToken,0,integer overflow
128,MintableToken,0,integer overflow
128,GUB,0,integer overflow
130,SafeMath,0,integer overflow
130,Token,0,integer overflow
130,StandardToken,0,integer overflow
130,ExShellStock,1,integer overflow
131,ERC721,0,integer overflow
131,AccessAdmin,0,integer overflow
131,WonderToken,0,integer overflow
132,SafeMath,0,integer overflow
132,ERC20Interface,0,integer overflow
132,ApproveAndCallFallBack,0,integer overflow
132,Owned,0,integer overflow
132,KhuuKoin,0,integer overflow
133,ERC721,0,integer overflow
133,AccessAdmin,0,integer overflow
133,ManagerToken,0,integer overflow
139,Ownable,0,integer overflow
139,SupportsInterfaceWithLookup,0,integer overflow
139,ERC721Basic,0,integer overflow
139,ERC721Enumerable,0,integer overflow
139,ERC721Metadata,0,integer overflow
139,ERC721,0,integer overflow
139,ERC721Receiver,0,integer overflow
139,ERC721BasicToken,0,integer overflow
139,ERC721Token,0,integer overflow
139,RoyalStables,0,integer overflow
143,SafeMath,0,integer overflow
143,Token,0,integer overflow
143,StandardToken,0,integer overflow
143,ExShellStock,1,integer overflow
148,Ownable,0,integer overflow
148,NetkillerAdvancedToken,0,integer overflow
149,Ownable,0,integer overflow
149,Pausable,0,integer overflow
149,ERC20Basic,0,integer overflow
149,BasicToken,0,integer overflow
149,ERC20,0,integer overflow
149,StandardToken,0,integer overflow
149,PausableToken,0,integer overflow
149,DetailedERC20,0,integer overflow
149,AbacasToken,0,integer overflow
152,Ownable,0,integer overflow
152,Pausable,0,integer overflow
152,ERC20,0,integer overflow
152,StandardToken,0,integer overflow
152,OPKToken,0,integer overflow
153,ERC20Basic,0,integer overflow
153,BasicToken,0,integer overflow
153,StandardToken,0,integer overflow
153,ZoueToken,0,integer overflow
155,Token,0,integer overflow
158,Wicflight,0,integer overflow
163,ERC20Basic,0,integer overflow
163,BasicToken,0,integer overflow
163,ERC20,0,integer overflow
163,StandardToken,0,integer overflow
163,CXYToken,0,integer overflow
166,ERC20Basic,0,integer overflow
166,ERC20,0,integer overflow
166,BasicToken,0,integer overflow
166,StandardToken,0,integer overflow
166,PredictToken,0,integer overflow
169,SafeMath,0,integer overflow
169,Token,0,integer overflow
169,StandardToken,0,integer overflow
169,ExShellStock,1,integer overflow
171,SafeMath,0,integer overflow
171,ERC20Interface,0,integer overflow
171,ApproveAndCallFallBack,0,integer overflow
171,Owned,0,integer overflow
171,Healthcoin,0,integer overflow
172,RTB2,0,integer overflow
174,Common,0,integer overflow
174,ERC20,0,integer overflow
174,MagnetChain,0,integer overflow
178,Token,0,integer overflow
178,RegularToken,0,integer overflow
178,UnboundedRegularToken,0,integer overflow
178,LICToken,0,integer overflow
179,Token,0,integer overflow
179,RegularToken,0,integer overflow
179,UnboundedRegularToken,0,integer overflow
179,CCIToken,0,integer overflow
187,Owned,0,integer overflow
187,Token,0,integer overflow
187,HealthyCoins,0,integer overflow
189,Ownable,0,integer overflow
189,Pausable,0,integer overflow
189,ERC20,0,integer overflow
189,StandardToken,0,integer overflow
189,BurnableToken,0,integer overflow
189,MintableToken,0,integer overflow
189,GUB,0,integer overflow
190,Owned,0,integer overflow
190,Token,0,integer overflow
190,TongTong,0,integer overflow
192,TokenERC20,0,integer overflow
192,ETHHToken,0,integer overflow
193,ERC20Basic,0,integer overflow
193,ERC20,0,integer overflow
193,Ownable,0,integer overflow
193,StandardToken,0,integer overflow
193,FexToken,0,integer overflow
202,TokenERC20,0,integer overflow
203,ERC20Basic,0,integer overflow
203,BasicToken,0,integer overflow
203,ERC20,0,integer overflow
203,StandardToken,0,integer overflow
203,RMBToken,0,integer overflow
204,SafeMath,0,integer overflow
204,TokenERC20,0,integer overflow
204,AOABANK,0,integer overflow
206,TokenERC20,0,integer overflow
210,SafeMath,0,integer overflow
210,ERC20Interface,0,integer overflow
210,ApproveAndCallFallBack,0,integer overflow
210,Owned,0,integer overflow
210,AquaToken,0,integer overflow
224,Ownable,0,integer overflow
224,AccountRegistry,0,integer overflow
225,ERC20,0,integer overflow
225,StandardToken,0,integer overflow
228,ERC20TokenInterface,0,integer overflow
228,admined,0,integer overflow
228,ERC20Token,0,integer overflow
228,AssetGRP,0,integer overflow
229,owned,0,integer overflow
229,TokenERC20,0,integer overflow
230,SafeMath,0,integer overflow
230,ERC20Interface,0,integer overflow
230,ApproveAndCallFallBack,0,integer overflow
230,Owned,0,integer overflow
230,Ethershift,0,integer overflow
231,ERC20,0,integer overflow
231,ColorCoin,0,integer overflow
232,Ownable,0,integer overflow
232,PricingStrategy,0,integer overflow
232,FlatPricingExt,0,integer overflow
233,Ownable,0,integer overflow
233,PricingStrategy,0,integer overflow
233,FlatPricingExt,0,integer overflow
241,SafeMath,0,integer overflow
241,Token,0,integer overflow
241,StandardToken,0,integer overflow
241,ExShellStock,1,integer overflow
243,Ownable,0,integer overflow
243,ERC20Basic,0,integer overflow
243,BasicToken,0,integer overflow
243,ERC20,0,integer overflow
243,StandardToken,0,integer overflow
243,BurnableToken,0,integer overflow
243,Kubic,0,integer overflow
247,ERC20Basic,0,integer overflow
247,ERC20,0,integer overflow
247,BasicToken,0,integer overflow
247,Ownable,0,integer overflow
247,BlackList,0,integer overflow
247,Pausable,0,integer overflow
247,StandardToken,0,integer overflow
247,MultiTransferToken,0,integer overflow
247,BurnableToken,0,integer overflow
247,MintableToken,0,integer overflow
247,PausableToken,0,integer overflow
247,MC,0,integer overflow
248,SafeMath,0,integer overflow
248,AccessControl,0,integer overflow
248,RpsGame,0,integer overflow
250,ERC20Basic,0,integer overflow
250,ERC20,0,integer overflow
250,BasicToken,0,integer overflow
250,StandardToken,0,integer overflow
250,Ownable,0,integer overflow
250,MNC,0,integer overflow
251,ERC20Interface,0,integer overflow
251,EVAAuth,0,integer overflow
251,EVAToken,0,integer overflow
253,SafeMath,0,integer overflow
253,AccessControl,0,integer overflow
253,RpsGame,0,integer overflow
257,GravatarRegistry,0,integer overflow
258,CRYPTOHEDGECoin,1,integer overflow
