---------------------------------------
Begin Slurm Prolog: Nov-19-2024 00:07:52
Job ID:    953056
User ID:   zyahn3
Account:   scs
Job name:  finetuningNxcode
Partition: coc-gpu
---------------------------------------
/home/hice1/zyahn3/.conda/envs/BugScanner
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
 86%|████████▋ | 2400/2780 [3:20:57<28:43,  4.54s/it]
 86%|████████▋ | 2401/2780 [3:21:01<26:04,  4.13s/it]
 86%|████████▋ | 2402/2780 [3:21:05<27:06,  4.30s/it]
 86%|████████▋ | 2403/2780 [3:21:11<30:40,  4.88s/it]
 86%|████████▋ | 2404/2780 [3:21:16<29:46,  4.75s/it]
 87%|████████▋ | 2405/2780 [3:21:21<29:58,  4.80s/it]
 87%|████████▋ | 2406/2780 [3:21:26<30:27,  4.89s/it]
 87%|████████▋ | 2407/2780 [3:21:32<32:53,  5.29s/it]
 87%|████████▋ | 2408/2780 [3:21:37<32:33,  5.25s/it]
 87%|████████▋ | 2409/2780 [3:21:44<34:18,  5.55s/it]
 87%|████████▋ | 2410/2780 [3:21:48<32:58,  5.35s/it]
                                                     

 87%|████████▋ | 2410/2780 [3:21:48<32:58,  5.35s/it]
 87%|████████▋ | 2411/2780 [3:21:55<34:32,  5.62s/it]
 87%|████████▋ | 2412/2780 [3:22:00<33:35,  5.48s/it]
 87%|████████▋ | 2413/2780 [3:22:04<30:54,  5.05s/it]
 87%|████████▋ | 2414/2780 [3:22:10<33:00,  5.41s/it]
 87%|████████▋ | 2415/2780 [3:22:16<33:34,  5.52s/it]
 87%|████████▋ | 2416/2780 [3:22:21<32:48,  5.41s/it]
 87%|████████▋ | 2417/2780 [3:22:24<27:24,  4.53s/it]
 87%|████████▋ | 2418/2780 [3:22:30<31:15,  5.18s/it]
 87%|████████▋ | 2419/2780 [3:22:35<31:00,  5.15s/it]
 87%|████████▋ | 2420/2780 [3:22:39<28:59,  4.83s/it]
                                                     

 87%|████████▋ | 2420/2780 [3:22:39<28:59,  4.83s/it]
 87%|████████▋ | 2421/2780 [3:22:43<27:22,  4.58s/it]
 87%|████████▋ | 2422/2780 [3:22:49<28:22,  4.75s/it]
 87%|████████▋ | 2423/2780 [3:22:55<30:57,  5.20s/it]
 87%|████████▋ | 2424/2780 [3:23:01<32:43,  5.51s/it]
 87%|████████▋ | 2425/2780 [3:23:05<29:53,  5.05s/it]
 87%|████████▋ | 2426/2780 [3:23:10<30:06,  5.10s/it]
 87%|████████▋ | 2427/2780 [3:23:15<29:43,  5.05s/it]
 87%|████████▋ | 2428/2780 [3:23:19<27:53,  4.76s/it]
 87%|████████▋ | 2429/2780 [3:23:25<29:35,  5.06s/it]
 87%|████████▋ | 2430/2780 [3:23:29<27:00,  4.63s/it]
                                                     

 87%|████████▋ | 2430/2780 [3:23:29<27:00,  4.63s/it]
 87%|████████▋ | 2431/2780 [3:23:32<24:47,  4.26s/it]
 87%|████████▋ | 2432/2780 [3:23:37<25:37,  4.42s/it]
 88%|████████▊ | 2433/2780 [3:23:41<24:46,  4.28s/it]
 88%|████████▊ | 2434/2780 [3:23:44<23:40,  4.11s/it]
 88%|████████▊ | 2435/2780 [3:23:46<19:55,  3.46s/it]
 88%|████████▊ | 2436/2780 [3:23:49<17:33,  3.06s/it]
 88%|████████▊ | 2437/2780 [3:23:54<21:05,  3.69s/it]
 88%|████████▊ | 2438/2780 [3:23:59<23:42,  4.16s/it]
 88%|████████▊ | 2439/2780 [3:24:05<27:11,  4.79s/it]
 88%|████████▊ | 2440/2780 [3:24:10<26:48,  4.73s/it]
                                                     

 88%|████████▊ | 2440/2780 [3:24:10<26:48,  4.73s/it]
 88%|████████▊ | 2441/2780 [3:24:16<29:17,  5.19s/it]
 88%|████████▊ | 2442/2780 [3:24:21<28:47,  5.11s/it]
 88%|████████▊ | 2443/2780 [3:24:26<28:53,  5.14s/it]
 88%|████████▊ | 2444/2780 [3:24:32<29:44,  5.31s/it]
 88%|████████▊ | 2445/2780 [3:24:36<27:24,  4.91s/it]
 88%|████████▊ | 2446/2780 [3:24:41<27:47,  4.99s/it]
 88%|████████▊ | 2447/2780 [3:24:47<29:50,  5.38s/it]
 88%|████████▊ | 2448/2780 [3:24:54<31:14,  5.65s/it]
 88%|████████▊ | 2449/2780 [3:24:59<31:04,  5.63s/it]
 88%|████████▊ | 2450/2780 [3:25:03<27:33,  5.01s/it]
                                                     

 88%|████████▊ | 2450/2780 [3:25:03<27:33,  5.01s/it]
 88%|████████▊ | 2451/2780 [3:25:08<27:22,  4.99s/it]
 88%|████████▊ | 2452/2780 [3:25:14<29:29,  5.40s/it]
 88%|████████▊ | 2453/2780 [3:25:19<29:10,  5.35s/it]
 88%|████████▊ | 2454/2780 [3:25:25<29:45,  5.48s/it]
 88%|████████▊ | 2455/2780 [3:25:28<25:31,  4.71s/it]
 88%|████████▊ | 2456/2780 [3:25:34<28:00,  5.19s/it]
 88%|████████▊ | 2457/2780 [3:25:39<26:50,  4.99s/it]
 88%|████████▊ | 2458/2780 [3:25:45<28:58,  5.40s/it]
 88%|████████▊ | 2459/2780 [3:25:51<30:14,  5.65s/it]
 88%|████████▊ | 2460/2780 [3:25:55<27:28,  5.15s/it]
                                                     

 88%|████████▊ | 2460/2780 [3:25:55<27:28,  5.15s/it]
 89%|████████▊ | 2461/2780 [3:26:02<29:09,  5.48s/it]
 89%|████████▊ | 2462/2780 [3:26:08<30:23,  5.74s/it]
 89%|████████▊ | 2463/2780 [3:26:11<26:28,  5.01s/it]
 89%|████████▊ | 2464/2780 [3:26:15<24:50,  4.72s/it]
 89%|████████▊ | 2465/2780 [3:26:22<27:14,  5.19s/it]
 89%|████████▊ | 2466/2780 [3:26:28<28:48,  5.50s/it]
 89%|████████▊ | 2467/2780 [3:26:31<24:35,  4.71s/it]
 89%|████████▉ | 2468/2780 [3:26:34<21:40,  4.17s/it]
 89%|████████▉ | 2469/2780 [3:26:40<24:58,  4.82s/it]
 89%|████████▉ | 2470/2780 [3:26:46<26:06,  5.05s/it]
                                                     

 89%|████████▉ | 2470/2780 [3:26:46<26:06,  5.05s/it]
 89%|████████▉ | 2471/2780 [3:26:51<27:06,  5.26s/it]
 89%|████████▉ | 2472/2780 [3:26:57<27:34,  5.37s/it]
 89%|████████▉ | 2473/2780 [3:27:03<28:49,  5.63s/it]
 89%|████████▉ | 2474/2780 [3:27:07<26:36,  5.22s/it]
 89%|████████▉ | 2475/2780 [3:27:13<26:33,  5.22s/it]
 89%|████████▉ | 2476/2780 [3:27:19<28:02,  5.54s/it]
 89%|████████▉ | 2477/2780 [3:27:23<26:03,  5.16s/it]
 89%|████████▉ | 2478/2780 [3:27:28<25:59,  5.16s/it]
 89%|████████▉ | 2479/2780 [3:27:32<24:13,  4.83s/it]
 89%|████████▉ | 2480/2780 [3:27:36<21:58,  4.39s/it]
                                                     

 89%|████████▉ | 2480/2780 [3:27:36<21:58,  4.39s/it]
 89%|████████▉ | 2481/2780 [3:27:43<25:17,  5.08s/it]
 89%|████████▉ | 2482/2780 [3:27:47<24:43,  4.98s/it]
 89%|████████▉ | 2483/2780 [3:27:51<23:24,  4.73s/it]
 89%|████████▉ | 2484/2780 [3:27:55<21:30,  4.36s/it]
 89%|████████▉ | 2485/2780 [3:27:58<19:24,  3.95s/it]
 89%|████████▉ | 2486/2780 [3:28:03<21:33,  4.40s/it]
 89%|████████▉ | 2487/2780 [3:28:09<23:12,  4.75s/it]
 89%|████████▉ | 2488/2780 [3:28:15<25:19,  5.20s/it]
 90%|████████▉ | 2489/2780 [3:28:20<24:05,  4.97s/it]
 90%|████████▉ | 2490/2780 [3:28:25<24:21,  5.04s/it]
                                                     

 90%|████████▉ | 2490/2780 [3:28:25<24:21,  5.04s/it]
 90%|████████▉ | 2491/2780 [3:28:29<23:24,  4.86s/it]
 90%|████████▉ | 2492/2780 [3:28:36<25:26,  5.30s/it]
 90%|████████▉ | 2493/2780 [3:28:41<25:11,  5.27s/it]
 90%|████████▉ | 2494/2780 [3:28:47<26:30,  5.56s/it]
 90%|████████▉ | 2495/2780 [3:28:53<26:59,  5.68s/it]
 90%|████████▉ | 2496/2780 [3:28:57<25:04,  5.30s/it]
 90%|████████▉ | 2497/2780 [3:29:03<24:55,  5.29s/it]
 90%|████████▉ | 2498/2780 [3:29:07<23:09,  4.93s/it]
 90%|████████▉ | 2499/2780 [3:29:12<23:44,  5.07s/it]
 90%|████████▉ | 2500/2780 [3:29:17<23:16,  4.99s/it]
                                                     

 90%|████████▉ | 2500/2780 [3:29:17<23:16,  4.99s/it]/home/hice1/zyahn3/.local/lib/python3.9/site-packages/peft/utils/save_and_load.py:257: UserWarning: Setting `save_embedding_layers` to `True` as the embedding layer has been resized during finetuning.
  warnings.warn(
{'loss': 0.0269, 'grad_norm': 0.09016494452953339, 'learning_rate': 0.0002, 'epoch': 6.5}
{'loss': 0.0279, 'grad_norm': 0.03802796080708504, 'learning_rate': 0.0002, 'epoch': 6.54}
{'loss': 0.0419, 'grad_norm': 0.06080237776041031, 'learning_rate': 0.0002, 'epoch': 6.57}
{'loss': 0.0426, 'grad_norm': 0.16906176507472992, 'learning_rate': 0.0002, 'epoch': 6.61}
{'loss': 0.036, 'grad_norm': 0.08543471992015839, 'learning_rate': 0.0002, 'epoch': 6.64}
{'loss': 0.0216, 'grad_norm': 0.03747790306806564, 'learning_rate': 0.0002, 'epoch': 6.68}
{'loss': 0.0248, 'grad_norm': 0.09319565445184708, 'learning_rate': 0.0002, 'epoch': 6.71}
{'loss': 0.0248, 'grad_norm': 0.12274162471294403, 'learning_rate': 0.0002, 'epoch': 6.75}
{'loss': 0.0231, 'grad_norm': 0.12610605359077454, 'learning_rate': 0.0002, 'epoch': 6.79}
{'loss': 0.0165, 'grad_norm': 0.0307480338960886, 'learning_rate': 0.0002, 'epoch': 6.82}
{'loss': 0.025, 'grad_norm': 0.004711238667368889, 'learning_rate': 0.0002, 'epoch': 6.86}
{'loss': 0.0371, 'grad_norm': 0.17551445960998535, 'learning_rate': 0.0002, 'epoch': 6.89}
{'loss': 0.0628, 'grad_norm': 0.2013610303401947, 'learning_rate': 0.0002, 'epoch': 6.93}
{'loss': 0.0412, 'grad_norm': 0.07134079188108444, 'learning_rate': 0.0002, 'epoch': 6.97}
{'loss': 0.0259, 'grad_norm': 0.07865067571401596, 'learning_rate': 0.0002, 'epoch': 7.0}
{'loss': 0.0248, 'grad_norm': 0.07105834037065506, 'learning_rate': 0.0002, 'epoch': 7.04}
{'loss': 0.0285, 'grad_norm': 0.12466435879468918, 'learning_rate': 0.0002, 'epoch': 7.07}
{'loss': 0.0127, 'grad_norm': 0.09130920469760895, 'learning_rate': 0.0002, 'epoch': 7.11}
{'loss': 0.0142, 'grad_norm': 0.0029415397439152002, 'learning_rate': 0.0002, 'epoch': 7.15}
{'loss': 0.0322, 'grad_norm': 0.04915917292237282, 'learning_rate': 0.0002, 'epoch': 7.18}
{'loss': 0.0111, 'grad_norm': 0.008445368148386478, 'learning_rate': 0.0002, 'epoch': 7.22}
{'loss': 0.0296, 'grad_norm': 0.08974684774875641, 'learning_rate': 0.0002, 'epoch': 7.25}
{'loss': 0.0241, 'grad_norm': 0.08999422937631607, 'learning_rate': 0.0002, 'epoch': 7.29}
{'loss': 0.0278, 'grad_norm': 0.07576903700828552, 'learning_rate': 0.0002, 'epoch': 7.32}
{'loss': 0.0269, 'grad_norm': 0.08425295352935791, 'learning_rate': 0.0002, 'epoch': 7.36}
{'loss': 0.0298, 'grad_norm': 0.14809755980968475, 'learning_rate': 0.0002, 'epoch': 7.4}
{'loss': 0.0161, 'grad_norm': 0.098089799284935, 'learning_rate': 0.0002, 'epoch': 7.43}
{'loss': 0.0188, 'grad_norm': 0.00694388197734952, 'learning_rate': 0.0002, 'epoch': 7.47}
{'loss': 0.0232, 'grad_norm': 0.047335393726825714, 'learning_rate': 0.0002, 'epoch': 7.5}
{'loss': 0.0259, 'grad_norm': 0.051752522587776184, 'learning_rate': 0.0002, 'epoch': 7.54}
{'loss': 0.0197, 'grad_norm': 0.03750133886933327, 'learning_rate': 0.0002, 'epoch': 7.58}
{'loss': 0.0303, 'grad_norm': 0.07638870179653168, 'learning_rate': 0.0002, 'epoch': 7.61}
{'loss': 0.0169, 'grad_norm': 0.016839150339365005, 'learning_rate': 0.0002, 'epoch': 7.65}
{'loss': 0.0297, 'grad_norm': 0.08164805918931961, 'learning_rate': 0.0002, 'epoch': 7.68}
{'loss': 0.016, 'grad_norm': 0.10296077281236649, 'learning_rate': 0.0002, 'epoch': 7.72}
{'loss': 0.0297, 'grad_norm': 0.11840598285198212, 'learning_rate': 0.0002, 'epoch': 7.76}
{'loss': 0.0149, 'grad_norm': 0.0840134397149086, 'learning_rate': 0.0002, 'epoch': 7.79}
{'loss': 0.0246, 'grad_norm': 0.021289478987455368, 'learning_rate': 0.0002, 'epoch': 7.83}
{'loss': 0.0329, 'grad_norm': 0.21153880655765533, 'learning_rate': 0.0002, 'epoch': 7.86}
{'loss': 0.0172, 'grad_norm': 0.030266212299466133, 'learning_rate': 0.0002, 'epoch': 7.9}
{'loss': 0.0205, 'grad_norm': 0.03709426522254944, 'learning_rate': 0.0002, 'epoch': 7.94}
{'loss': 0.0167, 'grad_norm': 0.06152429059147835, 'learning_rate': 0.0002, 'epoch': 7.97}
{'loss': 0.0126, 'grad_norm': 0.06625610589981079, 'learning_rate': 0.0002, 'epoch': 8.01}
{'loss': 0.0145, 'grad_norm': 0.08349986374378204, 'learning_rate': 0.0002, 'epoch': 8.04}
{'loss': 0.0184, 'grad_norm': 0.10752406716346741, 'learning_rate': 0.0002, 'epoch': 8.08}
{'loss': 0.0155, 'grad_norm': 0.08046341687440872, 'learning_rate': 0.0002, 'epoch': 8.11}
{'loss': 0.0148, 'grad_norm': 0.09129063040018082, 'learning_rate': 0.0002, 'epoch': 8.15}
{'loss': 0.0137, 'grad_norm': 0.07284315675497055, 'learning_rate': 0.0002, 'epoch': 8.19}
{'loss': 0.0215, 'grad_norm': 0.07159119099378586, 'learning_rate': 0.0002, 'epoch': 8.22}
{'loss': 0.0195, 'grad_norm': 0.0891173928976059, 'learning_rate': 0.0002, 'epoch': 8.26}
{'loss': 0.0188, 'grad_norm': 0.10959785431623459, 'learning_rate': 0.0002, 'epoch': 8.29}
{'loss': 0.0165, 'grad_norm': 0.11003287136554718, 'learning_rate': 0.0002, 'epoch': 8.33}
{'loss': 0.0149, 'grad_norm': 0.08162248879671097, 'learning_rate': 0.0002, 'epoch': 8.37}
{'loss': 0.0223, 'grad_norm': 0.0058219656348228455, 'learning_rate': 0.0002, 'epoch': 8.4}
{'loss': 0.0147, 'grad_norm': 0.14525698125362396, 'learning_rate': 0.0002, 'epoch': 8.44}
{'loss': 0.0115, 'grad_norm': 0.009439372457563877, 'learning_rate': 0.0002, 'epoch': 8.47}
{'loss': 0.0156, 'grad_norm': 0.08335655182600021, 'learning_rate': 0.0002, 'epoch': 8.51}
{'loss': 0.0123, 'grad_norm': 0.025046665221452713, 'learning_rate': 0.0002, 'epoch': 8.55}
{'loss': 0.0204, 'grad_norm': 0.100426584482193, 'learning_rate': 0.0002, 'epoch': 8.58}
{'loss': 0.0173, 'grad_norm': 0.10176128149032593, 'learning_rate': 0.0002, 'epoch': 8.62}
{'loss': 0.0119, 'grad_norm': 0.1294296830892563, 'learning_rate': 0.0002, 'epoch': 8.65}
{'loss': 0.0312, 'grad_norm': 0.07494717836380005, 'learning_rate': 0.0002, 'epoch': 8.69}
{'loss': 0.0128, 'grad_norm': 0.11570779979228973, 'learning_rate': 0.0002, 'epoch': 8.73}
{'loss': 0.0206, 'grad_norm': 0.07318353652954102, 'learning_rate': 0.0002, 'epoch': 8.76}
{'loss': 0.016, 'grad_norm': 0.10484717041254044, 'learning_rate': 0.0002, 'epoch': 8.8}
{'loss': 0.027, 'grad_norm': 0.08780736476182938, 'learning_rate': 0.0002, 'epoch': 8.83}
{'loss': 0.0215, 'grad_norm': 0.15295535326004028, 'learning_rate': 0.0002, 'epoch': 8.87}
{'loss': 0.014, 'grad_norm': 0.04893823713064194, 'learning_rate': 0.0002, 'epoch': 8.9}
{'loss': 0.0326, 'grad_norm': 0.0041440995410084724, 'learning_rate': 0.0002, 'epoch': 8.94}
{'loss': 0.0208, 'grad_norm': 0.07357621937990189, 'learning_rate': 0.0002, 'epoch': 8.98}
Traceback (most recent call last):
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/serialization.py", line 850, in save
    _save(
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/serialization.py", line 1114, in _save
    zip_file.write_record(name, storage, num_bytes)
RuntimeError: [enforce fail at inline_container.cc:778] . PytorchStreamWriter failed writing file data/439: file write failed

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/storage/ice1/5/9/zyahn3/LLMBugScanner/finetune/finetune_model.py", line 94, in <module>
    trainer.train()
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/trl/trainer/sft_trainer.py", line 434, in train
    output = super().train(*args, **kwargs)
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/transformers/trainer.py", line 2052, in train
    return inner_training_loop(
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/transformers/trainer.py", line 2467, in _inner_training_loop
    self._maybe_log_save_evaluate(tr_loss, grad_norm, model, trial, epoch, ignore_keys_for_eval)
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/transformers/trainer.py", line 2918, in _maybe_log_save_evaluate
    self._save_checkpoint(model, trial, metrics=metrics)
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/transformers/trainer.py", line 3012, in _save_checkpoint
    self._save_optimizer_and_scheduler(output_dir)
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/transformers/trainer.py", line 3155, in _save_optimizer_and_scheduler
    torch.save(self.optimizer.state_dict(), os.path.join(output_dir, OPTIMIZER_NAME))
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/serialization.py", line 857, in save
    return
  File "/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/serialization.py", line 690, in __exit__
    self.file_like.write_end_of_file()
RuntimeError: [enforce fail at inline_container.cc:603] . unexpected pos 1994535936 vs 1994535828

